location_group,location_type,location_code,location,latitude,longitude
Mobil,Otobus 4G,IETT-T1039,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1094,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2028,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,001-IBB Sarachane Hizmet Binasi,FATİH,41.0134500000,28.9553200000
Mobil,Otobus 4G,IETT-O1152,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5294,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1110,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-A5024,IETT Metrobus,0.0000000000,0.0000000000
Hizmet Binasi,Kres,068-Eyup Iski Yuvamiz Istanbul,EYÜPSULTAN,41.0821400000,28.9631400000
Mobil,Metrobus,Metrobus-M4915,IETT Metrobus,0.0000000000,0.0000000000
Sehir Hatlari Iskelesi,Iskele,027-Eminonu Bogaz Iskelesi,FATİH,41.0175800000,28.9738900000
Diger,AvrupaMeydan,018-Capa Hastane Onu Caddesi,FATİH,41.0156500000,28.9329800000
Mobil,Otobus 4G,IETT-M2087,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5300,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5223,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1725,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,001-Harbiye Acik Hava Sahnesi Mudurluk,ŞİŞLİ,41.0457400000,28.9898200000
Mobil,Otobus 4G,IETT-M2100,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,001-Sile Cozum Merkezi,ŞİLE,41.1774300000,29.6117300000
Sehir Hatlari Vapuru,Sehir Hatlari Vapuru,SH-DT-BALABAN,Sehir Hatlari Vapuru,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1127,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O4008,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5063,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-O5017,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O3225,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1537,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3088,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2173,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1052,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1142,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2570,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3117,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,IETT GM-Gumussuyu-In,BEYOĞLU,41.0220100000,28.5929800000
Mobil,Otobus 3G,IETT-O3184,IETT Otobus,0.0000000000,0.0000000000
Kutuphane,Kutuphane,014-Ayse Hatun Tekkesi Kutuphanesi,FATİH,41.0260400000,28.9347400000
Hizmet Binasi,Bina,059-Bayrampasa Mezarliklar,BAYRAMPAŞA,41.0378000000,28.8922900000
Hizmet Binasi,Kres,068-Gungoren Yuvamiz Istanbul,GÜNGÖREN,41.0286200000,28.8767700000
Hizmet Binasi,Bina,METRO-M5-12-Altinsehir,ÜMRANİYE,41.0163700000,29.1400700000
Hizmet Binasi,Bina,001-Anadolu Yakasi Rayli Sistemler Mudurlugu,ÜMRANİYE,41.0335700000,29.1532300000
Kultur Merkezi,KulturMerkezi,013-Muhsin Ertugrul Sahnesi,ŞİŞLİ,41.0463800000,28.9887100000
Mobil,Otobus 4G,IETT-B5238,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O3251,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2117,IETT Otobus,0.0000000000,0.0000000000
Koyler,Koy,070-Sile Mesrutiyet Koyu Meydan,ŞİLE,41.1587900000,29.5621800000
Mobil,Otobus 4G,IETT-M2235,IETT Otobus,0.0000000000,0.0000000000
Koyler,Koy,070-Catalca Orcunlu Koyu Meydan,ÇATALCA,41.2237200000,28.5241800000
Hizmet Binasi,Kres,068-Gungoren Tozkoparan Hayat Sokak Yuvamiz Istanbul,GÜNGÖREN,41.0158200000,28.8927000000
Mobil,Otobus 4G,IETT-B5262,IETT Otobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-C1550,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,IGDAS_Sisli,ŞİŞLİ,41.0648200000,28.9776800000
Mobil,Otobus 4G,IETT-B4007,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,ISADEM-Fatih,FATİH,41.0199400000,28.9399600000
Mobil,Otobus 4G,IETT-K1783,IETT Otobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-C1559,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3074,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3143,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1222,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3077,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3021,IETT Otobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,METRO M2-Tren 23,METRO M2,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4625,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3186,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O3040,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M4513,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O3039,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1777,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2038,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2293,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1153,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3145,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M4726,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1769,IETT Otobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,METRO M2-Tren 44,METRO M2,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1093,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3099,IETT Metrobus,0.0000000000,0.0000000000
Diger,Otel,023-Florya Lem Otel,BAKIRKÖY,40.9724600000,28.7870600000
Mobil,Otobus 4G,IETT-M2577,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O3224,IETT Otobus,0.0000000000,0.0000000000
Metrobus Duragi,Metrobus Duragi,069-Sukrubey Metrobus Duragi,AVCILAR,40.9803600000,28.7313300000
Mobil,Otobus 4G,IETT-O2159,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1138,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3010,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5332,IETT Otobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-B1815,IETT Otobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,METRO M2-Tren 03,METRO M2,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M4506,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,ISADEM-Gungoren,GÜNGÖREN,41.0213000000,28.8786300000
Mobil,Otobus 4G,IETT-O2160,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1015,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Zabita,009-Edirnekapi Zabita,EYÜPSULTAN,41.0275700000,28.9279200000
Mobil,Otobus 4G,IETT-O1069,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4547,IETT Metrobus,0.0000000000,0.0000000000
Kutuphane,Kutuphane,014-Gungoren Sezai Karakoc Kutuphanesi,GÜNGÖREN,41.0361200000,28.8718400000
Hizmet Binasi,Bina,001-Cagaloglu Goc Ve Uyum Politikalari Mudurlugu ,FATİH,41.0124600000,28.9753700000
Mobil,Otobus 3G,IETT-O3153,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5320,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,001-IBB Ikitelli Insan Kaynaklari Arsiv Depo,BAŞAKŞEHİR,41.0740700000,28.8007400000
Mobil,Metrobus,Metrobus-M4689,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1753,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1015,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2012,IETT Otobus,0.0000000000,0.0000000000
Koyler,Koy,070-Catalca Aydinlar Koyu Meydan,ÇATALCA,41.3747300000,28.2055700000
Mobil,Metrobus,Metrobus-A5005,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2028,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2110,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,061-Gaziosmanpasa Yol Bakim,GAZİOSMANPAŞA,41.0919700000,28.9183500000
Mobil,Otobus 4G,IETT-M2066,IETT Otobus,0.0000000000,0.0000000000
Sehir Hatlari Iskelesi,Iskele,027-Besiktas Kadikoy Iskelesi,BEŞİKTAŞ,41.0400900000,29.0054800000
Mobil,Otobus 3G,IETT-K1684,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M4530,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5081,IETT Otobus,0.0000000000,0.0000000000
Spor Tesisi,Spor,025-Yesilce Spor Kompleksi,KAĞITHANE,41.0945700000,29.0020400000
Mobil,Otobus 4G,IETT-B4025,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1782,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4678,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1735,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Kres,068-Sultanbeyli Yuvamiz Istanbul,SULTANBEYLİ,40.9910100000,29.2556400000
Mobil,Otobus 4G,IETT-O3253,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1009,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1195,IETT Otobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-A1510,IETT Otobus,0.0000000000,0.0000000000
Diger,AvrupaMeydan,071-M2 Metro Yenikapi Istasyon Girisi,FATİH,41.0055800000,28.9514500000
Mobil,Metrobus,Metrobus-M4810,IETT Metrobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,METRO T1-AKSARAY,FATİH,41.0095400000,28.9539400000
Diger,TanitimOfisi,001-IBB Sutluce Tanitim Merkezi,BEYOĞLU,41.0577700000,28.9490600000
Hizmet Binasi,Bina,METRO-M8-04-MODOKO,ÜMRANİYE,41.0075800000,29.1621200000
Mobil,Otobus 4G,IETT-B5331,IETT Otobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,METRO T1-MEHMET AKIF,GÜNGÖREN,41.0060200000,28.8816000000
Mobil,Otobus 4G,IETT-O3094,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-M2-12-Seyrantepe,SARIYER,41.1009100000,28.9976300000
Mobil,Otobus 3G,IETT-K1523,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-O5063,IETT Metrobus,0.0000000000,0.0000000000
Hizmet Binasi,PTM,PDM-Sirinevler,BAHÇELİEVLER,40.9927000000,28.8484500000
Diger,Cadde,017-Sirinevler Mahmutbey Caddesi,BAHÇELİEVLER,40.9940900000,28.8428800000
Mobil,Otobus 3G,IETT-K1703,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3267,IETT Otobus,0.0000000000,0.0000000000
Diger,AnadoluMeydan,018-Camlica Tepesi,ÜSKÜDAR,41.0274000000,29.0679000000
Mobil,Ulasim A.S.,IETT-C1514,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2165,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,001-Kucuk Camlica Korusu Kentsel Ekolojik Sistemler Mudurlugu ,ÜSKÜDAR,41.0204400000,29.0648400000
Mobil,Otobus 3G,IETT-K1680,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2565,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,001-IBB Kartal Ek Hizmet Binasi,KARTAL,40.9129100000,29.1880500000
Hizmet Binasi,Bina,ISKI-Gaziosmanpasa,GAZİOSMANPAŞA,41.0576300000,28.9170700000
Mobil,Otobus 4G,IETT-B5344,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1074,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O2271,IETT Otobus,0.0000000000,0.0000000000
Diger,AvrupaMeydan,018-Yenikapi Etkinlik Alani,FATİH,41.0001200000,28.9511700000
Mobil,Otobus 3G,IETT-K1640,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5293,IETT Otobus,0.0000000000,0.0000000000
Sosyal Tesis,Sosyal,024-Beykoz Sosyal Tesisleri,BEYKOZ,41.1131600000,29.0861700000
Mobil,Metrobus,Metrobus-M4647,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-O5062,IETT Metrobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,METRO T5-FENER,FATİH,41.0304900000,28.9514600000
Koyler,Koy,070-Sile Korucu Koyu Meydan,ŞİLE,41.1234000000,29.5679100000
Hizmet Binasi,Bina,001-Tuzla Ozgem,TUZLA,40.8205300000,29.3120400000
Mobil,Otobus 3G,IETT-K1698,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O3289,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1217,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1049,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-M2 Seyrantepe,KAĞITHANE,41.1011000000,28.9939000000
Sosyal Tesis,Sosyal,024-Kasimpasa Sosyal Tesisleri,BEYOĞLU,41.0298500000,28.9668000000
Mobil,Otobus 4G,IETT-B5180,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3068,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2018,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2095,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4550,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3136,IETT Metrobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,061-Edirnekapi Yol Bakim,EYÜPSULTAN,41.0288100000,28.9319900000
Mobil,Otobus 4G,IETT-B4026,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3043,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1704,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-M9-04-Masko,BAŞAKŞEHİR,41.0641900000,28.8041900000
Mobil,Otobus 4G,IETT-O1206,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3135,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3199,IETT Metrobus,0.0000000000,0.0000000000
Spor Tesisi,Spor,025-Kurtkoy Spor Salonu,PENDİK,40.9309600000,29.3203700000
Hizmet Binasi,Bina,001-IBB Fatih Suleymaniye Planlama Mudurlugu Ofisi,FATİH,41.0172600000,28.9656000000
Mobil,Ulasim A.S.,IETT-B1709,IETT Otobus,0.0000000000,0.0000000000
